Id_vente;Id_bien;Date mutation;Valeur fonciere;Id_codedep_codecommune
8731;8731;23/03/2020;318000;38565
8732;8732;16/03/2020;55000;38567
8733;8733;13/03/2020;76000;38422
8734;8734;11/03/2020;89500;38562
8735;8735;28/02/2020;368000;38185
8736;8736;06/03/2020;110990;38562
8737;8737;19/03/2020;49970;38567
8738;8738;24/03/2020;203100;38382
8739;8739;06/04/2020;56000;38423
8740;8740;27/03/2020;89000;38185
8741;8741;31/03/2020;141000;38382
8742;8742;08/04/2020;67000;38185
8743;8743;13/03/2020;35000;38567
8744;8744;16/03/2020;167300;38150
8745;8745;16/03/2020;98000;38185
8746;8746;27/03/2020;97000;38562
8747;8747;02/04/2020;80000;38565
8748;8748;18/03/2020;143000;38547
8749;8749;14/04/2020;131000;38563
8750;8750;23/03/2020;275000;38061
8751;8751;03/04/2020;51500;38562
8752;8752;27/03/2020;60000;38565
8753;8753;17/04/2020;96000;38185
8754;8754;03/04/2020;133000;38547
8755;8755;16/04/2020;29450;38567
8756;8756;15/04/2020;52600;38563
8757;8757;14/03/2020;225800;38501
8758;8758;17/04/2020;204000;38279
8759;8759;22/04/2020;50000;38565
8760;8760;21/04/2020;211000;38565
8761;8761;22/04/2020;147000;38442
8762;8762;17/04/2020;290000;38061
8763;8763;24/04/2020;146000;38150
8764;8764;24/04/2020;58200;38185
8765;8765;31/03/2020;127000;38563
8766;8766;03/04/2020;97750;38185
8767;8767;29/04/2020;33600;38185
8768;8768;28/04/2020;272000;38565
8769;8769;29/04/2020;231000;38565
8770;8770;24/04/2020;192250;38185
8771;8771;28/04/2020;104000;38185
8772;8772;05/05/2020;395000;38185
8773;8773;17/04/2020;178000;38562
8774;8774;23/04/2020;86040;38562
8775;8775;17/04/2020;173700;38563
8776;8776;28/04/2020;88600;38185
8777;8777;27/04/2020;73150;38185
8778;8778;11/05/2020;254700;38382
8779;8779;04/05/2020;56750;38185
8780;8780;30/04/2020;202400;38185
8781;8781;21/04/2020;93000;38547
8782;8782;29/04/2020;512000;38185
8783;8783;22/04/2020;70000;38422
8784;8784;23/03/2020;158110;38059
8785;8785;07/05/2020;192000;38175
8786;8786;11/05/2020;295000;38185
8787;8787;11/05/2020;220000;38185
8788;8788;13/05/2020;443000;38382
8789;8789;27/04/2020;359300;38423
8790;8790;18/05/2020;207500;38185
8791;8791;04/05/2020;162000;38185
8792;8792;07/05/2020;201100;38185
8793;8793;14/05/2020;146000;38382
8794;8794;06/05/2020;119000;38006
8795;8795;06/05/2020;188000;38185
8796;8796;29/04/2020;184000;38423
8797;8797;18/05/2020;430000;38185
8798;8798;13/05/2020;85000;38185
8799;8799;19/05/2020;94000;38185
8800;8800;28/04/2020;191000;38565
8801;8801;18/05/2020;225850;38382
8802;8802;24/04/2020;98500;38185
8803;8803;18/05/2020;52000;38567
8804;8804;26/05/2020;272000;38382
8805;8805;20/05/2020;130000;38563
8806;8806;14/05/2020;229000;38565
8807;8807;07/05/2020;122000;38562
8808;8808;11/05/2020;426000;38185
8809;8809;25/05/2020;56000;38382
8810;8810;27/05/2020;130000;38185
8811;8811;20/05/2020;73000;38185
8812;8812;05/05/2020;156000;38563
8813;8813;12/05/2020;159000;38563
8814;8814;19/05/2020;185000;38185
8815;8815;15/05/2020;159000;38185
8816;8816;25/05/2020;83000;38567
8817;8817;19/05/2020;115000;38185
8818;8818;18/05/2020;218550;38565
8819;8819;14/05/2020;220000;38279
8820;8820;27/05/2020;234610;38181
8821;8821;13/05/2020;97500;38185
8822;8822;13/05/2020;225030;38185
8823;8823;25/05/2020;143000;38185
8825;8825;18/05/2020;243304;38185
8826;8826;28/05/2020;364500;38185
8827;8827;29/05/2020;79000;38150
8828;8828;22/04/2020;170000;38547
8829;8829;26/05/2020;30680;38567
8830;8830;26/05/2020;50000;38567
8831;8831;20/05/2020;107400;38150
8832;8832;26/05/2020;103180;38422
8833;8833;18/05/2020;726700;38185
8834;8834;27/05/2020;120000;38185
8835;8835;28/05/2020;345000;38528
8837;8837;02/06/2020;211000;38423
8838;8838;09/06/2020;207700;38185
8839;8839;05/06/2020;48600;38002
8840;8840;22/05/2020;62000;38563
8841;8841;20/05/2020;61000;38538
8842;8842;15/05/2020;152000;38185
8844;8844;29/05/2020;28500;38567
8845;8845;20/05/2020;158000;38185
8846;8846;04/06/2020;84650;38100
8847;8847;22/05/2020;80000;38185
8848;8848;28/05/2020;124000;38185
8849;8849;22/05/2020;47155;38185
8850;8850;25/05/2020;425000;38382
8851;8851;28/02/2020;36000;38567
8852;8852;13/06/2020;139000;38185
8853;8853;15/05/2020;114935;38563
8854;8854;25/05/2020;247820;38175
8855;8855;05/06/2020;95500;38185
8856;8856;09/06/2020;90000;38061
8857;8857;12/06/2020;706500;38185
8858;8858;02/06/2020;194750;38185
8859;8859;29/05/2020;332500;38383
8860;8860;01/06/2020;41000;38563
8861;8861;12/06/2020;192000;38185
8862;8862;29/05/2020;82500;38567
8863;8863;10/06/2020;182000;38565
8864;8864;12/06/2020;44650;38567
8866;8866;25/05/2020;66500;38567
8867;8867;16/06/2020;71000;38185
8868;8868;22/06/2020;100000;38002
8869;8869;08/06/2020;117500;38563
8870;8870;15/06/2020;380000;38185
8872;8872;11/06/2020;51000;38563
8874;8874;10/06/2020;91020;38002
8875;8875;08/06/2020;136600;38185
8876;8876;08/06/2020;66240;38002
8877;8877;12/06/2020;126350;38175
8878;8878;20/05/2020;136000;38185
8880;8880;05/06/2020;132050;38501
8881;8881;26/06/2020;204550;38185
8882;8882;29/06/2020;38450;38163
8883;8883;04/06/2020;149000;38547
8884;8884;26/06/2020;142950;38150
8885;8885;26/06/2020;155745;38563
8886;8886;18/06/2020;264500;38140
8887;8887;24/06/2020;57800;38567
8889;8889;24/06/2020;47000;38563
8891;8891;07/01/2020;57000;38186
8893;8893;09/01/2020;330500;38253
8895;8895;10/01/2020;98000;38225
8897;8897;15/01/2020;28500;38548
8898;8898;03/01/2020;44500;38169
8899;8899;17/01/2020;48500;38548
8900;8900;09/01/2020;212700;38191
8901;8901;17/01/2020;145000;38191
8902;8902;22/01/2020;111500;38485
8903;8903;20/01/2020;169000;38191
8904;8904;31/01/2020;96000;38191
8906;8906;29/01/2020;289000;38527
8907;8907;10/01/2020;72480;38186
8908;8908;23/01/2020;30500;38548
8909;8909;27/01/2020;111900;38191
8910;8910;28/01/2020;81600;38253
8911;8911;21/01/2020;125240;38253
8912;8912;03/01/2020;221060;38253
8913;8913;29/01/2020;124550;38191
8914;8914;06/02/2020;126000;38485
8915;8915;31/01/2020;216740;38191
8916;8916;03/02/2020;37100;38186
8917;8917;29/01/2020;43000;38186
8922;8922;14/01/2020;37330;38548
8923;8923;06/02/2020;68400;38548
8924;8924;13/02/2020;79000;38129
8926;8926;30/01/2020;82000;38225
8927;8927;30/01/2020;177000;38169
8928;8928;13/02/2020;38300;38548
8929;8929;18/02/2020;350400;38474
8930;8930;31/01/2020;72125;38548
8931;8931;05/02/2020;38850;38253
8932;8932;07/02/2020;595550;38253
8933;8933;10/02/2020;57000;38317
8934;8934;30/01/2020;83509.5;38191
8935;8935;07/02/2020;273200;38548
8936;8936;06/02/2020;35625;38548
8937;8937;31/01/2020;145800;38485
8938;8938;07/02/2020;110000;38191
8939;8939;27/02/2020;295000;38111
8940;8940;10/02/2020;23750;38186
8941;8941;18/02/2020;55000;38474
8942;8942;17/02/2020;103000;38169
8943;8943;26/02/2020;54000;38474
8944;8944;14/02/2020;94000;38169
8945;8945;18/02/2020;41200;38253
8946;8946;20/03/2020;92700;38253
8948;8948;31/03/2020;311700;38485
8953;8953;07/04/2020;78250;38548
8954;8954;10/04/2020;68000;38129
8955;8955;24/04/2020;110000;38128
8956;8956;20/04/2020;237520;38191
8957;8957;28/04/2020;90000;38169
8958;8958;21/04/2020;282850;38052
8959;8959;13/05/2020;36000;38169
8960;8960;04/05/2020;600000;38191
8961;8961;27/04/2020;280650;38191
8962;8962;13/05/2020;51000;38040
8964;8964;15/05/2020;56000;38169
8965;8965;18/05/2020;141750;38191
8966;8966;20/05/2020;308100;38474
8967;8967;25/05/2020;65700;38474
8968;8968;20/05/2020;82000;38169
8969;8969;19/05/2020;67865.6;38169
8971;8971;22/05/2020;130000;38253
8972;8972;05/06/2020;76000;38020
8973;8973;22/05/2020;95000;38129
8974;8974;20/05/2020;67800;38548
8975;8975;19/05/2020;58000;38548
8976;8976;26/05/2020;217770;38548
8977;8977;27/05/2020;304000;38225
8978;8978;25/05/2020;247550;38474
8979;8979;02/06/2020;92000;38485
8980;8980;27/05/2020;121000;38191
8981;8981;12/06/2020;125250;38169
8982;8982;29/05/2020;50350;38548
8983;8983;04/06/2020;200000;38191
8984;8984;19/06/2020;118700;38485
8985;8985;12/06/2020;75900;38020
8986;8986;29/05/2020;112300;38548
8987;8987;09/06/2020;106000;38186
8988;8988;15/06/2020;262700;38205
8989;8989;01/06/2020;43030;38186
8990;8990;20/05/2020;255550;38191
8991;8991;23/06/2020;55000;38253
8992;8992;24/06/2020;114500;38253
8993;8993;15/05/2020;65000;38253
8994;8994;19/06/2020;169960;38548
8995;8995;05/06/2020;230700;38474
8996;8996;25/06/2020;1157369;38191
8997;8997;02/06/2020;157000;38317
8998;8998;25/06/2020;76000;38169
8999;8999;29/06/2020;339850;38474
9000;9000;29/06/2020;74000;38169
9001;9001;29/06/2020;190100;38111
9002;9002;19/06/2020;30280;38187
9003;9003;17/06/2020;189050;38548
9005;9005;23/06/2020;533500;38111
9006;9006;23/06/2020;232770;38548
9007;9007;23/06/2020;78000;38129
9008;9008;29/06/2020;69000;38191
9009;9009;30/06/2020;50000;38169
9010;9010;29/06/2020;240385;38253
9011;9011;12/06/2020;90300;38253
9012;9012;19/06/2020;135000;38191
9013;9013;30/06/2020;150000;38485
9014;9014;30/06/2020;219800;38052
9015;9015;17/06/2020;125000;38191
9016;9016;20/05/2020;252000;38253
9017;9017;24/06/2020;152000;38253
9018;9018;19/05/2020;52500;38377
9019;9019;04/06/2020;160194;38053
9020;9020;09/03/2020;85000;38553
9021;9021;20/05/2020;244000;38408
9022;9022;04/06/2020;110000;38193
9023;9023;02/06/2020;101000;38537
9024;9024;04/06/2020;249000;38011
9025;9025;25/06/2020;161400;38316
9026;9026;14/01/2020;60000;38337
9027;9027;17/01/2020;195800;38337
9028;9028;09/01/2020;167000;38384
9029;9029;30/01/2020;116500;38416
9030;9030;28/01/2020;75500;38416
9031;9031;29/01/2020;208850;38400
9032;9032;06/02/2020;129050;38517
9033;9033;31/01/2020;103750;38559
9034;9034;30/01/2020;123500;38416
9035;9035;10/02/2020;37000;38517
9036;9036;17/02/2020;122550;38337
9037;9037;09/03/2020;40000;38239
9038;9038;17/03/2020;77000;38384
9039;9039;23/04/2020;133500;38517
9040;9040;11/04/2020;95000;38517
9041;9041;12/05/2020;102500;38384
9042;9042;11/05/2020;219000;38416
9043;9043;24/04/2020;92000;38337
9044;9044;21/04/2020;115000;38517
9045;9045;19/05/2020;155000;38337
9046;9046;27/04/2020;92800;38559
9048;9048;13/05/2020;165000;38030
9049;9049;29/05/2020;205000;38030
9050;9050;29/05/2020;92000;38387
9051;9051;19/05/2020;153000;38347
9052;9052;25/05/2020;77000;38337
9053;9053;02/06/2020;118000;38384
9054;9054;02/06/2020;172400;38416
9055;9055;02/06/2020;154000;38194
9056;9056;07/01/2020;61610;39470
9058;9058;10/01/2020;101000;39198
9059;9059;10/01/2020;30000;39097
9060;9060;27/01/2020;57000;39013
9061;9061;06/01/2020;155000;39526
9063;9063;31/01/2020;100000;39501
9064;9064;07/02/2020;55000;39300
9065;9065;16/01/2020;40000;39510
9066;9066;13/02/2020;60000;39059
9068;9068;10/02/2020;63000;39300
9069;9069;17/02/2020;37500;39300
9071;9071;13/02/2020;85000;39198
9072;9072;26/02/2020;75700;39198
9073;9073;26/02/2020;81000;39198
9075;9075;21/02/2020;34000;39300
9076;9076;28/02/2020;83000;39198
9077;9077;21/02/2020;36000;39013
9078;9078;17/02/2020;39240;39441
9079;9079;28/02/2020;285000;39434
9080;9080;04/03/2020;63700;39470
9082;9082;27/02/2020;157000;39300
9083;9083;13/03/2020;22000;39368
9084;9084;16/03/2020;77500;39411
9085;9085;09/03/2020;60200;39362
9086;9086;12/03/2020;116000;39392
9088;9088;20/02/2020;52250;39478
9089;9089;24/03/2020;70000;39300
9090;9090;24/03/2020;83000;39411
9091;9091;07/03/2020;49000;39470
9092;9092;26/03/2020;48000;39434
9093;9093;03/04/2020;38000;39500
9094;9094;16/04/2020;115000;39470
9095;9095;08/04/2020;100000;39368
9098;9098;03/04/2020;74550;39198
9099;9099;15/05/2020;82000;39198
9100;9100;13/05/2020;84000;39154
9101;9101;26/05/2020;129000;39434
9102;9102;30/04/2020;85000;39470
9103;9103;25/05/2020;85600;39300
9104;9104;29/05/2020;71500;39411
9105;9105;23/05/2020;75000;39097
9106;9106;30/05/2020;45000;39300
9107;9107;27/05/2020;80000;39300
9108;9108;04/06/2020;55000;39198
9109;9109;29/05/2020;54600;39047
9110;9110;09/06/2020;135000;39300
9112;9112;18/06/2020;66000;39300
9113;9113;10/06/2020;59500;39198
9115;9115;09/06/2020;100000;39300
9116;9116;20/05/2020;136000;39198
9117;9117;24/06/2020;113800;39411
9118;9118;02/01/2020;111500;40266
9119;9119;03/01/2020;42000;40088
9120;9120;10/01/2020;190000;40284
9121;9121;06/01/2020;240000;40317
9122;9122;06/01/2020;97000;40281
9123;9123;15/01/2020;86744;40187
9124;9124;15/01/2020;123000;40224
9125;9125;09/01/2020;95760;40296
9126;9126;08/01/2020;106500;40192
9127;9127;07/01/2020;84800;40281
9128;9128;06/01/2020;134000;40088
9129;9129;06/01/2020;214000;40312
9130;9130;06/01/2020;162000;40284
9131;9131;11/01/2020;280000;40304
9132;9132;03/01/2020;445000;40304
9133;9133;17/01/2020;237000;40261
9134;9134;17/01/2020;75000;40281
9135;9135;21/01/2020;236000;40317
9136;9136;17/01/2020;145000;40287
9137;9137;08/01/2020;149000;40326
9138;9138;17/01/2020;101105;40328
9139;9139;15/01/2020;95645;40157
9140;9140;03/01/2020;174845;40046
9141;9141;28/01/2020;86000;40279
9142;9142;10/01/2020;133465;40279
9143;9143;10/01/2020;230000;40065
9144;9144;14/01/2020;149900;40284
9145;9145;24/01/2020;50000;40192
9146;9146;02/01/2020;140000;40328
9147;9147;07/01/2020;86980;40133
9148;9148;23/01/2020;87400;40310
9149;9149;17/01/2020;59000;40088
9150;9150;15/01/2020;132608;40209
9151;9151;22/01/2020;56970;40088
9152;9152;16/01/2020;147000;40312
9153;9153;20/01/2020;172900;40187
9154;9154;24/01/2020;145500;40296
9155;9155;06/01/2020;142200;40312
9156;9156;16/01/2020;156100;40046
9157;9157;15/01/2020;80000;40195
9158;9158;17/01/2020;65000;40192
9159;9159;21/01/2020;83000;40296
9160;9160;16/01/2020;162000;40281
9161;9161;20/01/2020;55000;40281
9162;9162;30/01/2020;46000;40088
9163;9163;08/01/2020;100000;40046
9164;9164;30/01/2020;199116;40296
9165;9165;07/01/2020;253000;40312
9166;9166;17/01/2020;125500;40046
9167;9167;13/01/2020;123350;40328
9168;9168;28/01/2020;60200;40001
9169;9169;21/01/2020;50500;40088
9170;9170;09/01/2020;115125;40088
9171;9171;30/01/2020;108500;40088
9172;9172;28/01/2020;135000;40273
9173;9173;29/01/2020;145000;40209
9174;9174;20/01/2020;43200;40088
9175;9175;03/02/2020;58000;40088
9176;9176;28/01/2020;55000;40224
9177;9177;31/01/2020;183310;40304
9178;9178;28/01/2020;162000;40310
9179;9179;31/01/2020;160000;40279
9180;9180;21/01/2020;170000;40065
9181;9181;04/02/2020;113000;40065
9183;9183;29/01/2020;157300;40328
9184;9184;17/01/2020;180000;40266
9185;9185;24/01/2020;171105;40065
9186;9186;21/01/2020;170000;40266
9187;9187;10/02/2020;105000;40310
9188;9188;13/01/2020;220000;40004
9189;9189;23/01/2020;170000;40279
9190;9190;24/01/2020;146000;40046
9191;9191;20/01/2020;136500;40296
9192;9192;05/02/2020;114000;40312
9193;9193;30/01/2020;157000;40088
9194;9194;23/01/2020;80000;40281
9195;9195;31/01/2020;147000;40088
9196;9196;17/01/2020;209500;40046
9197;9197;06/02/2020;122000;40209
9198;9198;31/01/2020;88000;40224
9199;9199;14/01/2020;231480;40310
9200;9200;29/01/2020;115500;40184
9201;9201;10/02/2020;290000;40004
9202;9202;07/02/2020;67035;40088
9203;9203;10/02/2020;55500;40088
9204;9204;12/02/2020;230000;40284
9205;9205;03/02/2020;217000;40065
9206;9206;10/02/2020;88000;40088
9207;9207;05/02/2020;92000;40279
9208;9208;06/02/2020;134660;40119
9209;9209;30/01/2020;142000;40065
9210;9210;20/01/2020;122500;40284
9211;9211;27/01/2020;175500;40296
9212;9212;10/02/2020;147740;40304
9213;9213;06/02/2020;189000;40046
9214;9214;27/01/2020;113000;40195
9215;9215;22/01/2020;198500;40211
9216;9216;07/02/2020;92000;40150
9217;9217;11/02/2020;106000;40310
9218;9218;05/02/2020;100000;40279
9219;9219;05/02/2020;102400;40279
9220;9220;11/02/2020;393000;40004
9221;9221;10/02/2020;188000;40272
9222;9222;30/01/2020;124000;40046
9223;9223;27/01/2020;74000;40281
9224;9224;03/02/2020;73150;40192
9225;9225;29/01/2020;126000;40046
9226;9226;27/01/2020;112500;40046
9227;9227;29/01/2020;110000;40043
9228;9228;23/01/2020;102804;40065
9229;9229;30/01/2020;145000;40046
9230;9230;30/01/2020;155500;40046
9231;9231;19/01/2020;217250;40296
9232;9232;14/02/2020;234000;40065
9233;9233;14/02/2020;141240;40310
9234;9234;07/02/2020;51000;40088
9235;9235;31/01/2020;84987;40296
9236;9236;14/02/2020;146231;40187
9237;9237;05/02/2020;19015;40088
9238;9238;14/02/2020;88000;40192
9239;9239;28/01/2020;149600;40133
9240;9240;14/02/2020;191000;40279
9241;9241;20/01/2020;154444;40304
9242;9242;10/02/2020;87000;40235
9243;9243;14/02/2020;114070;40279
9244;9244;31/01/2020;140000;40184
9245;9245;31/01/2020;236200;40133
9246;9246;31/01/2020;136525;40046
9247;9247;30/01/2020;144700;40065
9248;9248;11/02/2020;295500;40133
9249;9249;13/02/2020;150000;40046
9250;9250;15/02/2020;70000;40192
9251;9251;31/01/2020;109500;40046
9252;9252;30/01/2020;147060;40328
9253;9253;14/02/2020;235000;40046
9254;9254;11/02/2020;255000;40088
9255;9255;14/02/2020;51500;40150
9256;9256;19/02/2020;210000;40310
9257;9257;19/02/2020;159000;40287
9259;9259;21/02/2020;131125;40328
9260;9260;30/01/2020;127541.35;40328
9261;9261;12/02/2020;104500;40046
9262;9262;21/02/2020;216300;40065
9263;9263;24/02/2020;96000;40043
9264;9264;21/02/2020;53890;40283
9265;9265;19/02/2020;220000;40046
9266;9266;21/02/2020;255000;40304
9267;9267;20/02/2020;69500;40088
9268;9268;07/02/2020;204800;40187
9269;9269;21/02/2020;380000;40304
9270;9270;24/02/2020;96800;40088
9271;9271;24/02/2020;63685;40088
9272;9272;07/02/2020;405000;40065
9273;9273;03/02/2020;112000;40046
9274;9274;21/02/2020;113160;40279
9275;9275;24/02/2020;270000;40284
9276;9276;27/01/2020;370000;40065
9277;9277;07/02/2020;116000;40266
9278;9278;17/01/2020;81320;40157
9279;9279;21/02/2020;37000;40088
9280;9280;04/02/2020;186500;40046
9281;9281;29/01/2020;115000;40065
9282;9282;03/02/2020;227000;40192
9283;9283;14/02/2020;45000;40192
9284;9284;31/01/2020;219530;40065
9285;9285;21/02/2020;129212;40065
9286;9286;25/02/2020;90000;40088
9287;9287;04/02/2020;294950;40209
9288;9288;27/02/2020;123000;40310
9289;9289;04/02/2020;103000;40088
9290;9290;14/02/2020;245000;40312
9291;9291;11/02/2020;285000;40065
9292;9292;03/02/2020;132500;40192
9293;9293;18/02/2020;261600;40296
9294;9294;05/02/2020;69000;40296
9295;9295;19/02/2020;155000;40317
9297;9297;18/02/2020;64000;40192
9298;9298;28/02/2020;79000;40187
9299;9299;21/02/2020;328240;40065
9300;9300;07/02/2020;83000;40046
9301;9301;07/02/2020;132500;40312
9302;9302;18/02/2020;101505;40043
9303;9303;28/02/2020;122500;40088
9304;9304;20/02/2020;134000;40296
9305;9305;20/02/2020;45000;40088
9306;9306;22/02/2020;39500;40192
9307;9307;07/02/2020;146500;40328
9308;9308;07/02/2020;78500;40328
9309;9309;18/02/2020;98205;40088
9310;9310;02/03/2020;112000;40279
9311;9311;28/02/2020;68000;40184
9312;9312;10/02/2020;181500;40187
9313;9313;14/02/2020;289600;40065
9314;9314;12/02/2020;195500;40046
9315;9315;14/02/2020;55000;40187
9316;9316;14/02/2020;180000;40184
9317;9317;21/02/2020;165000;40004
9318;9318;20/02/2020;265000;40317
9319;9319;18/02/2020;208500;40088
9320;9320;28/02/2020;151000;40192
9321;9321;31/01/2020;117000;40312
9322;9322;24/02/2020;207000;40088
9323;9323;17/02/2020;95000;40312
9324;9324;02/03/2020;392800;40296
9325;9325;02/03/2020;235000;40065
9326;9326;12/02/2020;160000;40284
9327;9327;19/02/2020;115000;40279
9328;9328;21/02/2020;92000;40312
9329;9329;20/02/2020;86000;40187
9330;9330;12/02/2020;133300;40296
9331;9331;20/01/2020;445556;40304
9332;9332;17/02/2020;142900;40088
9333;9333;09/03/2020;219000;40209
9334;9334;21/02/2020;205000;40065
9335;9335;10/03/2020;54200;40088
9336;9336;17/04/2020;110000;40184
9337;9337;12/05/2020;200000;40065
9338;9338;14/05/2020;328189;40065
9339;9339;07/05/2020;110200;40065
9340;9340;09/05/2020;55000;40001
9341;9341;30/04/2020;180000;40310
9342;9342;27/04/2020;150000;40296
9343;9343;11/05/2020;201265;40065
9344;9344;27/04/2020;54185;40088
9345;9345;15/05/2020;78000;40088
9346;9346;24/04/2020;255000;40046
9347;9347;15/05/2020;94000;40088
9348;9348;11/05/2020;230000;40312
9349;9349;30/04/2020;105000;40088
9350;9350;19/05/2020;77483;40187
9351;9351;27/04/2020;472000;40304
9352;9352;13/05/2020;105600;40281
9353;9353;18/05/2020;227000;40284
9354;9354;19/05/2020;49500;40243
9355;9355;04/05/2020;96000;40313
9356;9356;19/05/2020;135000;40088
9357;9357;04/05/2020;92000;40328
9359;9359;19/05/2020;120000;40184
9360;9360;12/05/2020;52500;40001
9361;9361;19/05/2020;132600;40310
9362;9362;29/04/2020;63500;40192
9363;9363;22/05/2020;81000;40187
9364;9364;18/05/2020;325000;40065
9365;9365;28/04/2020;115000;40088
9366;9366;12/05/2020;290000;40312
9367;9367;10/03/2020;42000;40019
9368;9368;11/05/2020;86000;40046
9369;9369;07/05/2020;205000;40287
9370;9370;15/05/2020;152830;40065
9371;9371;14/05/2020;380000;40296
9372;9372;06/05/2020;108000;40266
9373;9373;16/05/2020;113600;40282
9374;9374;23/04/2020;123000;40209
9375;9375;14/05/2020;239000;40304
