Id_bien;No_voie;Type de voie;Voie;Surface Carrez ;Type local;Nombre pieces principales;Id_codedep_codecommune
489;17;RUE;ST JULIEN;56.81;Appartement;3;5132
490;16;PL;BARTHELON;43.33;Appartement;3;5046
491;2;RUE;JEAN EYMAR;32.8;Appartement;2;5061
494;5162;RES;LES ISSARTS;28.5;Appartement;2;5139
495;2;RUE;PASTEUR;66.45;Appartement;2;5023
496;44;RTE;DE GRAFFINEL;59.9;Appartement;3;5061
501;44;RUE;DE LA TOUR;121.56;Appartement;5;5017
504;30B;RUE;DE VALSERRES;28.61;Appartement;1;5061
506;33;RUE;JEAN JAURES;30.59;Appartement;1;5179
509;5041;PL;GEN ALBERT;51.85;Appartement;2;5065
28365;14;RUE;ANTOINE DE ST EXUPERY;76.27;Maison;3;95604
516;9001B;RUE;DES MARRONNIERS;49.06;Appartement;2;5061
28272;26;RUE;ANTOINE DEMUSOIS;120.55;Maison;5;95019
5528;24;RUE;ANTOINE JOSEPH BENEDITTINI;89.79;Maison;4;30189
522;51;LOT;LES JARDINS DU MORGON;49.55;Appartement;3;5164
528;91903;ALL;ALBERT BOURGES;68.23;Appartement;3;5023
532;5979F;RUE;DE LA LIBERTE;54.25;Appartement;3;5046
535;25;RUE;PASTEUR;34.97;Appartement;2;5023
539;1;CRS;EMILE ZOLA;52.24;Appartement;2;5061
540;5338;COR;DU CLOT CHENU;14.33;Appartement;1;5153
542;63;RUE;DE LA GUISANE;39.2;Appartement;3;5161
545;8;RUE;ROSSINI;99.04;Appartement;4;6088
546;27;RUE;LAMARTINE;30.2;Appartement;3;6088
547;20B;RUE;MARCEAU;80.25;Appartement;3;6088
548;98;BD;PAPE JEAN 23;72.25;Appartement;4;6088
549;;RUE;LAMARTINE;19.23;Appartement;1;6088
550;31;RUE;HEROLD;56.45;Appartement;2;6088
551;34;RUE;DE LA BUFFA;18.02;Appartement;1;6088
552;17;RUE;GOUNOD;32.83;Appartement;2;6088
553;10;AV;CYRILLE BESSET;48.23;Appartement;2;6088
554;23;RUE;ASSALIT;34.04;Appartement;1;6088
555;43B;BD;STALINGRAD;36.26;Appartement;2;6088
556;29;AV;VILLERMONT;69;Appartement;3;6088
557;140;QUAI;DE LA BANQUIERE;45.5;Appartement;2;6114
558;52;RUE;MAL VAUBAN;13.69;Appartement;1;6088
559;4;AV;VALROSE;68.75;Appartement;3;6088
560;54;AV;DE LA REPUBLIQUE;34.31;Appartement;2;6088
561;34;BD;STALINGRAD;68.35;Appartement;3;6088
562;18;RUE;FONCET;114.78;Appartement;4;6088
563;65;AV;GEORGE  5;30.76;Appartement;1;6088
564;2T;RUE;SPITALIERI;78.45;Appartement;4;6088
565;9;RUE;DU MARECHAL JOFFRE;64.25;Appartement;2;6088
566;4;RUE;MARALDI;118.14;Appartement;5;6088
567;4;BD;CIMIEZ;133.44;Appartement;4;6088
569;5;RUE;CHANOINE ALBIN;28.32;Appartement;1;6088
570;57;BD;DU MONT BORON;93.6;Appartement;3;6088
571;84;RUE;DU MARECHAL JOFFRE;79.48;Appartement;2;6088
572;40;BD;STALINGRAD;19.88;Appartement;1;6088
573;26;BD;AUGUSTE RAYNAUD;43.48;Appartement;1;6088
574;4;RUE;BARLA;90.1;Appartement;3;6088
575;3;MTE;DESAMBROIS;19.11;Appartement;1;6088
576;12;RUE;CASSINI;24.92;Appartement;2;6088
577;25;RUE;BENOIT BUNICO;16.54;Appartement;1;6088
578;3;RUE;DE L OPERA;172.21;Appartement;5;6088
579;6;RUE;BENOIT BUNICO;36.11;Appartement;1;6088
580;33;RUE;ARSON;46.34;Appartement;3;6088
581;9;RUE;VERDI;17.05;Appartement;1;6088
582;20;RUE;CRONSTADT;131.09;Appartement;4;6088
583;152;BD;DE CESSOLE;53.84;Appartement;3;6088
584;3;RUE;MASCOINAT;31.2;Appartement;2;6088
22175;14B;RUE;ANTOINE ROCCA;70.09;Maison;4;91549
586;21;RUE;VERNIER;86.82;Appartement;3;6088
587;1;RUE;JOSEPH GAZAN;23.13;Appartement;1;6088
588;31;RUE;GIOFFREDO;78.01;Appartement;3;6088
589;46;RUE;AUGUSTE GAL;38.29;Appartement;2;6088
590;29;AV;PAULIANI;45.51;Appartement;4;6088
591;5;BD;GENERAL LOUIS DELFINO;33.27;Appartement;2;6088
592;12;MTE;CLAIRE VIRENQUE;81.04;Appartement;4;6088
593;14;RUE;MASSINGY;26.51;Appartement;1;6088
594;12;RUE;EMMANUEL PHILIBERT;73.71;Appartement;5;6088
595;10;RUE;VERDI;22.24;Appartement;1;6088
596;9;RUE;GUBERNATIS;44.01;Appartement;2;6088
597;10;CHE;DE L ARBRE;25.75;Appartement;2;6149
598;48;COR;FRERE MARC;66.41;Appartement;4;6088
599;35;BD;JOSEPH GARNIER;68.39;Appartement;3;6088
600;40;BD;VICTOR HUGO;154;Appartement;5;6088
601;31;RUE;DE LEPANTE;81.26;Appartement;3;6088
602;21;RUE;DABRAY;54.03;Appartement;2;6088
603;16;AV;DU CHATEAU;34.81;Appartement;2;6149
604;7;RUE;ANTOINE SCOFFIER;48.02;Appartement;2;6149
605;99;AV;HESPERIDES;27.57;Appartement;2;6088
606;1;RLE;DES MOULINS;44.15;Appartement;3;6088
607;3;RUE;BARBERIS;82.1;Appartement;3;6088
608;20;RUE;ALBERT VOISIN;34.65;Appartement;2;6088
609;14;RUE;TRACHEL;37.1;Appartement;2;6088
610;39;RUE;GIOFFREDO;53.08;Appartement;2;6088
611;12;RUE;MIRON;13.55;Appartement;1;6088
612;12;RUE;ABBAYE;60.77;Appartement;4;6088
613;39;BD;JOSEPH GARNIER;22.2;Appartement;1;6088
614;6;RUE;SAINTE REPARATE;95.59;Appartement;3;6088
615;45;RUE;SMOLETT;26.41;Appartement;2;6088
616;1;BD;DE RIQUIER;60.32;Appartement;2;6088
617;98;AV;VALROSE;42.14;Appartement;2;6088
618;20;AV;VILLEBOIS MAREUIL;88.1;Appartement;3;6088
619;45;RUE;ROSSINI;69.7;Appartement;3;6088
620;19B;BD;FRANCK PILATTE;104.48;Appartement;4;6088
621;116;BD;DE CESSOLE;44.49;Appartement;1;6088
622;14;RUE;CASSINI;26.55;Appartement;1;6088
623;23;CHE;FUON DAOU MAGISTRE;76.2;Appartement;4;6149
624;16;AV;RAYMOND COMBOUL;26.67;Appartement;1;6088
625;7;RUE;SAINT VINCENT;38.1;Appartement;2;6088
626;24;AV;AUGUSTE BERCY;265.26;Appartement;5;6088
627;14T;AV;BORRIGLIONE;80.6;Appartement;3;6088
628;5;RUE;GUSTAVE DELOYE;22.08;Appartement;1;6088
629;11B;BD;FRANCK PILATTE;44.36;Appartement;2;6088
630;39;RUE;BONAPARTE;56.1;Appartement;4;6088
631;53;BD;DU 8 MAI 1945;55.11;Appartement;3;6114
632;24;RUE;DELILLE;49.73;Appartement;2;6088
633;27;RUE;LAMARTINE;20.77;Appartement;5;6088
26757;22;RUE;ANTOINE THOMAS;116.14;Maison;4;94041
635;29;BD;FRANCOIS SUAREZ;72.8;Appartement;3;6149
636;18;BD;DE RIQUIER;42.24;Appartement;2;6088
637;43;AV;JEAN MEDECIN;44.77;Appartement;2;6088
638;44;BD;GAMBETTA;91;Appartement;3;6088
639;32;RUE;VERDI;42.9;Appartement;1;6088
640;7;RUE;DU SOLEIL;51.15;Appartement;2;6088
641;19;AV;D ANVERS;78.87;Appartement;3;6088
642;33;AV;STEPHEN LIEGEARD;15.24;Appartement;1;6088
643;25;AV;DESAMBROIS;220.02;Appartement;7;6088
644;8;CHE;DES CRETES;271.58;Appartement;1;6088
645;10;BD;DUBOUCHAGE;22.75;Appartement;1;6088
646;17;RUE;PENCHIENATTI;35.87;Appartement;2;6088
647;5;RUE;DES BOERS;131.19;Appartement;4;6088
648;132;AV;DE BRANCOLAR;110.6;Appartement;4;6088
649;37;AV;G CLEMENCEAU;50.32;Appartement;2;6088
650;190;RTE;DE TURIN;33.33;Appartement;2;6088
4599;57;ALL;ANTONIO VIVALDI;100.22;Maison;4;26362
652;23;AV;GIACOBI;19.39;Appartement;1;6088
653;2;RUE;PARMENTIER;9.82;Appartement;1;6088
654;63;RUE;ROSSINI;51.5;Appartement;2;6088
655;16;PL;GARIBALDI;185.05;Appartement;3;6088
656;8;AV;SAINT JEAN BAPTISTE;60.13;Appartement;2;6088
657;10;RUE;LAURENT GIAUME;45;Appartement;2;6088
658;32;RUE;L HOTEL POSTES;55.86;Appartement;2;6088
659;39;RUE;DU MARECHAL JOFFRE;90.53;Appartement;4;6088
660;15;RUE;ASSALIT;80.27;Appartement;4;6088
661;8;RUE;SORGENTINO;34.93;Appartement;2;6088
662;11;PL;PASTEUR;44.12;Appartement;2;6149
663;15;RUE;DE LA PREFECTURE;6.67;Appartement;1;6088
664;15;RUE;DE LA PREFECTURE;15.9;Appartement;1;6088
665;3;RUE;DU CONGRES;26.2;Appartement;1;6088
666;41;RUE;CLEMENT ROASSAL;34.39;Appartement;1;6088
667;2;RUE;DE LA POISSONNERIE;115.22;Appartement;4;6088
668;5T;AV;MIRABEAU;37.98;Appartement;1;6088
669;22;BD;DUBOUCHAGE;80.71;Appartement;4;6088
670;2;RUE;EMMA ET PHILIPPE TIRANTY;109.5;Appartement;5;6088
671;50;RUE;ARSON;77.62;Appartement;2;6088
672;13;RUE;MARALDI;41.24;Appartement;2;6088
673;240;CHE;DU FALICONET;62.5;Appartement;4;6060
674;15;RUE;RIBOTTI;50.04;Appartement;3;6088
675;17;RUE;DE RUSSIE;89.66;Appartement;4;6088
676;20;RUE;ALBERT VOISIN;32.6;Appartement;2;6088
677;20;BD;ARMEE DES ALPES;66.35;Appartement;3;6088
678;45;BD;STALINGRAD;91.17;Appartement;5;6088
679;25;RUE;DE ROQUEBILLIERE;56.89;Appartement;3;6088
680;38;RUE;VERDI;89.5;Appartement;3;6088
681;6;AV;RENE BOYLESVE;44.11;Appartement;3;6088
682;9B;RUE;EMMANUEL PHILIBERT;33.04;Appartement;3;6088
683;42;RUE;BONAPARTE;26.05;Appartement;1;6088
684;9;AV;MARECHAL LYAUTEY;18.69;Appartement;1;6088
685;25;RUE;TRACHEL;34.33;Appartement;1;6088
686;3;AV;URBAIN BOSIO;36.55;Appartement;2;6088
687;1;RUE;DE ORESTIS;38.58;Appartement;2;6088
688;54;RUE;AUGUSTE GAL PROLONGEE;40.75;Appartement;2;6088
689;30;BD;GORBELLA;53.19;Appartement;3;6088
690;1;RUE;MACCARANI;61.35;Appartement;3;6088
691;19;BD;FRANCOIS SUAREZ;74.62;Appartement;3;6149
692;49;BD;GENERAL LOUIS DELFINO;56.19;Appartement;2;6088
693;8;RUE;GUIGLIA;98.18;Appartement;3;6088
694;2;RUE;FONTAINE DE LA VILLE;38.82;Appartement;3;6088
695;15;RUE;DE BELGIQUE;14.35;Appartement;1;6088
696;30;BD;GENERAL LOUIS DELFINO;41.36;Appartement;2;6088
697;18;RUE;BERLIOZ;150.36;Appartement;5;6088
698;28;RUE;GEORGES VILLE;18.18;Appartement;1;6088
699;22T;BD;DUBOUCHAGE;18.81;Appartement;1;6088
700;167;AV;MARECHAL LYAUTEY;32.24;Appartement;1;6088
701;1;RUE;VICTOR JUGE;164.4;Appartement;1;6088
702;10;RUE;BERLIOZ;89.27;Appartement;4;6088
703;109;QUAI;DE LA BANQUIERE;86.05;Appartement;4;6114
704;36;RTE;DE TURIN;64.2;Appartement;3;6088
705;29;BD;FRANCOIS SUAREZ;69.59;Appartement;3;6149
706;18;AV;GRAVIER;52.32;Appartement;4;6088
707;30;RUE;GUIGLIA;75.25;Appartement;2;6088
708;12;PL;GUYNEMER;57.1;Appartement;3;6088
709;6;RUE;LAMARTINE;35.02;Appartement;2;6088
710;13;AV;CARAVADOSSI;114.02;Appartement;5;6088
711;4;RUE;RUSCA;58.27;Appartement;3;6088
712;1;PARC;LISERB;142.86;Appartement;3;6088
713;8;BD;DE RIQUIER;34.02;Appartement;2;6088
714;14;RUE;MARCEAU;59.25;Appartement;2;6088
715;3;RUE;FODERE;26.75;Appartement;2;6088
716;9002;ILOT;GUIGONIS ST FRANCOIS;56.05;Appartement;2;6088
717;11;RUE;TRACHEL;51.15;Appartement;2;6088
718;9;RUE;DIDEROT;27.03;Appartement;1;6088
719;3;RUE;FODERE;22.24;Appartement;2;6088
720;71;BD;CIMIEZ;140.7;Appartement;4;6088
721;7;CHE;DES CRETES;35.5;Appartement;1;6088
722;21;BD;FRANCK PILATTE;68.6;Appartement;3;6088
723;19;BD;RAIMBALDI;73.07;Appartement;3;6088
724;54;BD;GENERAL LOUIS DELFINO;53.37;Appartement;2;6088
725;3;RUE;JULES GILLY;83.52;Appartement;4;6088
2395;9003;RES;APHRODITE LA VOIE D'EAU;40.11;Maison;3;11202
727;22;RUE;L HOTEL POSTES;125.28;Appartement;5;6088
728;7;RUE;VILLENEUVE;53.72;Appartement;2;6088
729;2;RUE;BARRALIS;41.51;Appartement;2;6088
730;11;HLM;RUE CH BAUDELAIRE;60.34;Appartement;3;6088
731;10;AV;MARECHAL FOCH;25.49;Appartement;1;6088
732;1;RUE;GASTON ARNULF;74.41;Appartement;3;6149
733;21;RUE;EMMANUEL PHILIBERT;17.55;Appartement;1;6088
734;21;AV;DE LA REPUBLIQUE;36.22;Appartement;3;6088
735;6;RUE;FRANCOIS CARLO;28.89;Appartement;1;6088
736;54;RUE;DE FRANCE;56.32;Appartement;3;6088
737;78;BD;GENERAL LOUIS DELFINO;33.53;Appartement;2;6088
738;10;AV;DURANTE;27;Appartement;7;6088
739;1;AV;CHATEAUBRIAND;73.43;Appartement;3;6088
740;6;RUE;ABBE SALVETTI;16.8;Appartement;1;6088
741;39;RUE;GIOFFREDO;39.79;Appartement;1;6088
742;15;BD;STALINGRAD;69;Appartement;3;6149
743;3;RUE;COLONNA D ISTRIA;41.01;Appartement;3;6088
744;136;BD;GAMBETTA;54.49;Appartement;3;6088
745;7;RUE;BERLIOZ;41.27;Appartement;2;6088
746;7;AV;ANTONIA AUGUSTA;23.04;Appartement;1;6088
747;3;RUE;MARTIN SEYTOUR;27.08;Appartement;1;6088
748;99;AV;HESPERIDES;43.08;Appartement;2;6088
749;16;AV;NOTRE DAME;55.32;Appartement;3;6088
750;4;QUAI;PAPACINO;38.78;Appartement;2;6088
751;37;RUE;PASTORELLI;47.35;Appartement;2;6088
752;99;AV;HESPERIDES;26.08;Appartement;2;6088
753;32;BD;DUBOUCHAGE;65.28;Appartement;2;6088
24897;6;PAS;ARCOLE;63.41;Maison;3;92046
755;9;VOIE;ROMAINE;21.83;Appartement;1;6088
756;22;BD;DUBOUCHAGE;50.01;Appartement;2;6088
757;10;AV;CAGNOLI;35.53;Appartement;1;6088
758;4;AV;MARECHAL FOCH;117.5;Appartement;4;6088
759;10;RUE;DU CONGRES;36.4;Appartement;5;6088
760;24;IMP;LAURENTI;26;Appartement;1;6088
761;21;AV;RENE BOYLESVE;42.26;Appartement;2;6088
762;1;AV;SAINTE CLAIRE;85.71;Appartement;2;6088
763;74;AV;DE BRANCOLAR;38.03;Appartement;1;6088
764;5;CHE;DE L ARBRE;91.41;Appartement;5;6149
765;39;PROM;DES ANGLAIS;84.01;Appartement;3;6088
766;55;RUE;DE LA BUFFA;23.74;Appartement;1;6088
767;46;RUE;GIOFFREDO;18.74;Appartement;1;6088
768;19;RUE;CHABRIER;32.47;Appartement;1;6088
769;2;RUE;DES BARBETS;67.18;Appartement;3;6088
6528;365;AV;ARISTIDE BRIAND;78.7;Maison;4;33281
771;3;AV;GALLIN;16.13;Appartement;1;6088
772;65;BD;DE LA MADELEINE;31.43;Appartement;2;6088
773;127;PROM;DES ANGLAIS;52.8;Appartement;1;6088
774;4;AV;CYRNOS;47.5;Appartement;3;6088
8419;24B;AV;ARISTIDE BRIAND;69.4;Maison;3;37132
776;27;RUE;CROS DE CAPEU;107.24;Appartement;4;6088
777;8;AV;GLORIA;55.44;Appartement;2;6088
778;116;AV;CYRILLE BESSET;91.23;Appartement;4;6088
779;266B;AV;SAINTE MARGUERITE;41.01;Appartement;2;6088
780;29;AV;DES BAUMETTES;99.18;Appartement;4;6088
781;12;RUE;LOUIS BLERIOT;67.08;Appartement;3;6088
782;30;RUE;CHATEAUNEUF;46.81;Appartement;2;6088
783;5;RUE;CAFFARELLI;29.41;Appartement;1;6088
784;77;AV;SAINT AUGUSTIN;20.6;Appartement;1;6088
785;137;AV;DE LA LANTERNE;72.3;Appartement;4;6088
786;65;BD;GAMBETTA;29.02;Appartement;1;6088
787;222;AV;DE PESSICART;64.61;Appartement;3;6088
788;175;BD;DE LA MADELEINE;61.8;Appartement;3;6088
789;39;AV;DE LA CALIFORNIE;136.68;Appartement;6;6088
790;60;VALL;BARLA;75.47;Appartement;3;6088
791;3;BD;DE LA MADELEINE;36.54;Appartement;1;6088
792;211B;PROM;DES ANGLAIS;29.72;Appartement;2;6088
793;109;BD;DE CESSOLE;44.39;Appartement;2;6088
794;20B;AV;MONT RABEAU;27;Appartement;1;6088
10402;32;RUE;ARISTIDE BRIAND;165.29;Maison;6;44143
796;31;RUE;BOTTERO;30.05;Appartement;2;6088
797;35;BD;CARLONE;17.04;Appartement;1;6088
798;25;AV;FREMONT;20.85;Appartement;1;6088
799;28;RUE;BOTTERO;34.51;Appartement;2;6088
800;22;BD;MANTEGA RIGHI;68.36;Appartement;3;6088
801;67;AV;SIMONE VEIL;68.43;Appartement;3;6088
802;17;AV;FLEURS;31.61;Appartement;1;6088
803;40;CHE;DES SABLIERES;20;Appartement;1;6088
804;85;BD;DE LA MADELEINE;28.71;Appartement;1;6088
805;23;RUE;CAFFARELLI;48.52;Appartement;2;6088
806;13;AV;CORNICHE FLEURIE;21.55;Appartement;1;6088
807;4;RUE;JOSEPH FRICERO;17.25;Appartement;1;6088
808;149;BD;GAMBETTA;44.36;Appartement;2;6088
809;104;BD;EDOUARD HERRIOT;98.81;Appartement;4;6088
810;70;AV;DE LA BORNALA;15.85;Appartement;1;6088
811;230B;AV;DE FABRON;24.3;Appartement;1;6088
812;341;CHE;DE LA GINESTIERE;46.69;Appartement;2;6088
813;3;RUE;LOUIS BLERIOT;66.48;Appartement;3;6088
814;81B;BD;GAMBETTA;15.85;Appartement;1;6088
815;18;AV;GAY;71.85;Appartement;3;6088
816;15B;RUE;CHATEAUNEUF;137.53;Appartement;5;6088
817;24;RUE;DES POTIERS;55.77;Appartement;2;6088
818;79;BD;MANTEGA RIGHI;67.6;Appartement;3;6088
819;5;RUE;CROS DE CAPEU;42.7;Appartement;2;6088
820;54;AV;DE LA BORNALA;20.18;Appartement;1;6088
821;96;AV;CORNICHE FLEURIE;66.3;Appartement;3;6088
822;59;RTE;DE BELLET;21.01;Appartement;1;6088
823;164;BD;DE LA MADELEINE;42.01;Appartement;2;6088
824;107;BD;FRANCOIS GROSSO;88.56;Appartement;4;6088
825;384;AV;DE FABRON;24.7;Appartement;1;6088
826;22T;BD;DU TZAREWITCH;36.43;Appartement;1;6088
827;4;RUE;SAINT PHILIPPE;112.42;Appartement;5;6088
828;128;BD;DE LA MADELEINE;31.18;Appartement;1;6088
829;93;PROM;DES ANGLAIS;104.93;Appartement;3;6088
830;128;AV;DE LA LANTERNE;46.03;Appartement;2;6088
831;48A;RTE;DE GRENOBLE;76.15;Appartement;4;6088
832;12;AV;GAY;89.07;Appartement;4;6088
833;96;AV;CORNICHE FLEURIE;77.11;Appartement;4;6088
834;21;RUE;MARIE BASHKIRTSEFF;28.34;Appartement;1;6088
835;41;RUE;ARISTIDE BRIAND;41.9;Maison;3;44020
10456;21;AV;DE FABRON;59.27;Appartement;2;6088
837;61;AV;SAINTE MARGUERITE;61.06;Appartement;3;6088
838;20;AV;CHATEAU DE LA TOUR;157.49;Appartement;5;6088
839;73;CHE;DE TERRON;70.42;Appartement;4;6088
840;114;BD;ARISTIDE BRIAND;71;Maison;4;91589
22232;121B;BD;NAPOLEON III;69.16;Appartement;3;6088
842;13;RUE;DU ROCHER;17.08;Appartement;1;6088
843;22;RUE;BOTTERO;50.17;Appartement;2;6088
844;280B;AV;DE LA CALIFORNIE;59.55;Appartement;2;6088
845;61;AV;CORNICHE FLEURIE;80.69;Appartement;4;6088
846;146;BD;NAPOLEON III;66.62;Appartement;3;6088
847;79;AV;SAINT AUGUSTIN;57.81;Appartement;3;6088
848;210;AV;DE FABRON;45.01;Appartement;2;6088
849;52;AV;DE LA CALIFORNIE;23.4;Appartement;1;6088
850;75;AV;RAOUL DUFY;40.74;Appartement;2;6088
851;12;AV;LOUIS COCHOIS;73.6;Appartement;4;6088
852;380;AV;DE FABRON;77.09;Appartement;4;6088
853;4;RUE;SAINT PHILIPPE;43.68;Appartement;1;6088
854;21;RUE;GEORGES DOUBLET;13.71;Appartement;1;6088
855;13;AV;DU PETIT FABRON;41.39;Appartement;2;6088
856;3;AV;ARISTIDE BRIAND;122.04;Maison;4;92014
24852;51;AV;CORNICHE FLEURIE;73.09;Appartement;4;6088
858;103B;BD;ARISTIDE BRIAND;51.01;Maison;3;94017
27661;186;AV;DE FABRON;26.5;Appartement;1;6088
860;5;CHE;ARMAND LANOUX;105.21;Maison;4;77083
17494;25;AV;JOSEPH GIORDAN;20.41;Appartement;1;6088
862;7;RUE;HENRY DE CESSOLE;35.16;Appartement;1;6088
863;136;AV;CYRILLE BESSET;55.39;Appartement;3;6088
864;230;AV;DE LA CALIFORNIE;76.55;Appartement;3;6088
865;67;AV;ESTIENNE D ORVES;34.49;Appartement;2;6088
866;27;AV;SAINTE MARGUERITE;42.12;Appartement;2;6088
867;173;RTE;ST PIERRE FERIC;29.31;Appartement;2;6088
868;6;SQ;ARTHUR RIMBAUD;112.16;Maison;4;60282
13379;66;BD;DE LA MADELEINE;23.61;Appartement;1;6088
870;5;SQ;ARTHUR RIMBAUD;151.64;Maison;6;60282
13401;13;ALL;ARTHUR RIMBAUD;91.47;Maison;4;77373
16631;25;AV;ANTOINE MARTIN;86;Appartement;4;6088
873;81;AV;CORNICHE FLEURIE;80.62;Appartement;3;6088
874;54;BD;HENRI SAPPIA;78.41;Appartement;4;6088
875;59;RTE;DE BELLET;27.01;Appartement;1;6088
876;19;RUE;CHATEAUNEUF;42.23;Appartement;1;6088
877;30;AV;DE FABRON;23.13;Appartement;1;6088
878;55;AV;HENRI MATISSE;39.45;Appartement;3;6088
879;21;RUE;GEORGES DOUBLET;16.41;Appartement;1;6088
880;54;AV;DU RAY;64.04;Appartement;4;6088
881;104;ACH;ANC CHE DE LA LANTERNE;73.61;Appartement;3;6088
882;35;AV;RAYMOND FERAUD;95.07;Appartement;4;6088
883;83;BD;DE LA MADELEINE;19.51;Appartement;1;6088
884;234;AV;DE LA LANTERNE;36.04;Appartement;1;6088
885;85;BD;DE LA MADELEINE;42.07;Appartement;2;6088
886;308;BD;DE LA MADELEINE;150;Appartement;3;6088
887;26;AV;DE LA BORNALA;75.37;Appartement;4;6088
888;8B;AV;GLORIA;58.1;Appartement;1;6088
889;21;AV;DE FABRON;75.41;Appartement;3;6088
890;23;AV;DE GAIRAUT;60.26;Appartement;3;6088
891;103;BD;DE LA MADELEINE;38.7;Appartement;3;6088
892;19;AV;SAINT JOSEPH;25.68;Appartement;2;6088
893;171;RUE;DE FRANCE;23.11;Appartement;1;6088
894;54;RTE;DE CANTA GALET;44.29;Appartement;2;6088
895;13;RUE;ALEXIS MOSSA;22.96;Appartement;2;6088
896;101;AV;DE LA CALIFORNIE;36.73;Appartement;2;6088
897;22;RUE;BOTTERO;80.13;Appartement;3;6088
898;19;AV;VAL MARIE;75.71;Appartement;3;6088
899;54;AV;DU RAY;54.44;Appartement;3;6088
900;52;AV;DE LA CALIFORNIE;23.32;Appartement;1;6088
901;3;AV;GLORIA;54.27;Appartement;2;6088
902;48;AV;DE LA CALIFORNIE;25.13;Appartement;1;6088
903;18;RUE;DES POTIERS;24.16;Appartement;1;6088
904;1;AV;EDEN PARK;51.18;Appartement;2;6088
905;52;AV;HENRI MATISSE;41.09;Appartement;2;6088
906;158;RUE;DE FRANCE;95.69;Appartement;4;6088
907;160;RUE;DE FRANCE;57.92;Appartement;2;6088
908;52;AV;HENRI MATISSE;31.03;Appartement;1;6088
909;52;BD;CARLONE;22.01;Appartement;1;6088
910;285;AV;DE FABRON;171.05;Appartement;5;6088
911;21;RUE;GEORGES DOUBLET;18.29;Appartement;1;6088
912;10;AV;ANGELIQUE BRAQUET;35.3;Appartement;2;6088
913;186;AV;DE PESSICART;72.05;Appartement;3;6088
914;50;CHE;DU CAL DE SPAGNOL;47.59;Appartement;2;6088
915;90;RUE;AUGUSTE PEGURIER;60.79;Appartement;3;6088
916;209;AV;DE FABRON;82.52;Appartement;3;6088
917;54;AV;DU RAY;52.19;Appartement;3;6088
918;97;BD;JEAN BEHRA;38.46;Appartement;2;6088
919;26;VALL;BARLA;32.2;Appartement;1;6088
920;220;BD;DE LA MADELEINE;49.04;Appartement;2;6088
921;51;BD;DE MONTREAL;71.59;Appartement;3;6088
922;20;BD;DU TZAREWITCH;55.1;Appartement;2;6088
923;117;AV;DE LA CALIFORNIE;54.06;Appartement;1;6088
924;28;RUE;BOTTERO;26.14;Appartement;1;6088
925;188;AV;DE FABRON;22.49;Appartement;1;6088
926;71;AV;DE PESSICART;46.48;Appartement;2;6088
927;7;RUE;JEAN MERMOZ;80.18;Appartement;4;6088
928;82;CHE;DE LA MADONETTE DE TERRON;54.09;Appartement;3;6088
929;54;AV;DU RAY;74.96;Appartement;5;6088
930;20;ALL;ARTHUR RIMBAUD;141;Maison;4;78586
18341;23;AV;LOUIS CAPPATTI;49.76;Appartement;2;6088
932;54;AV;DE LA BORNALA;20.5;Appartement;1;6088
933;22;RUE;JEAN CANAVESE;49.41;Appartement;2;6088
934;132;RUE;DE FRANCE;79.8;Appartement;3;6088
935;6;RUE;JOSEPH FRICERO;68.95;Appartement;3;6088
936;301;COR;DE MAGNAN;62.93;Appartement;3;6088
937;103;AV;CYRILLE BESSET;30.63;Appartement;1;6088
938;103;BD;GAMBETTA;62.98;Appartement;3;6088
939;26B;BD;DE MONTREAL;32;Appartement;1;6088
940;67;AV;ESTIENNE D ORVES;76.92;Appartement;3;6088
941;96;AV;CORNICHE FLEURIE;52.22;Appartement;2;6088
942;18;AV;FLEURS;9.81;Appartement;2;6088
943;54;AV;DU RAY;63.45;Appartement;4;6088
944;27;RUE;BOTTERO;68.02;Appartement;3;6088
945;135;RUE;DE FRANCE;26.2;Appartement;1;6088
946;109;BD;DE CESSOLE;50.12;Appartement;2;6088
947;17;AV;DES BAUMETTES;35.8;Appartement;1;6088
948;8;RTE;DE BELLET;32.03;Appartement;2;6088
949;30;AV;DE LA BORNALA;21.01;Appartement;1;6088
950;252;AV;DE LA LANTERNE;78.01;Appartement;3;6088
951;260;AV;DE FABRON;38.69;Appartement;2;6088
952;54;AV;DE LA BORNALA;26.02;Appartement;1;6088
953;170;BD;NAPOLEON III;51.39;Appartement;2;6088
954;13;BD;PARC IMPERIAL;54.22;Appartement;3;6088
955;200;AV;DE LA CALIFORNIE;29.16;Appartement;1;6088
956;649;PROM;DU SOLEIL;54.34;Appartement;2;6083
957;51;PTE;DE FRANCE;83.72;Appartement;3;6083
958;2B;AV;DE LA PINEDE;27.8;Appartement;1;6104
959;9;IMP;BOTTA;29.82;Appartement;2;6083
960;47;BD;GUYNEMER;88.39;Appartement;3;6012
961;30;ALL;DES HESPERIDES;49.42;Appartement;2;6083
962;9001;AV;LAURENTI;98.5;Appartement;3;6083
963;55;AV;DE SOSPEL;29;Appartement;1;6083
964;4;AV;CAMILLE BLANC;47.42;Appartement;2;6012
965;1;RUE;PARTOUNEAUX;33.63;Appartement;2;6083
966;51;PTE;DE FRANCE;44.05;Appartement;3;6083
967;124;PROM;VAL DU CAREI;46.66;Appartement;2;6083
